cik,cash,cash_period_end,opcf,opcf_period_end,cash_tag,opcf_tag,asof_utc
1624326,1185000.0,2024-12-31 00:00:00,-3655000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:12.294809+00:00
1624512,11812000.0,2025-09-30 00:00:00,-1808000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:12.739814+00:00
1627282,10927000.0,2025-09-30 00:00:00,-7523000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:13.109660+00:00
1630113,308460.0,2025-09-30 00:00:00,42241.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:13.743842+00:00
1630212,333931.0,2025-09-30 00:00:00,-4388557.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:14.173717+00:00
1631282,2240708.0,2021-12-31 00:00:00,879299.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:14.606411+00:00
1634117,9185000.0,2025-01-25 00:00:00,-138527000.0,2025-01-25 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:15.264204+00:00
1635077,11341336.0,2025-09-30 00:00:00,-5536766.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:15.765610+00:00
1636282,64897000.0,2025-09-30 00:00:00,-124674000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:16.244497+00:00
1637715,70331000.0,2025-09-30 00:00:00,-40316000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:16.809964+00:00
1638287,14277000.0,2025-09-30 00:00:00,-10841000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:17.270583+00:00
1640043,27445000.0,2025-06-30 00:00:00,7551000.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:17.681920+00:00
1640384,32559185.0,2021-12-31 00:00:00,-8768788.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:18.157326+00:00
1641281,17753000.0,2025-09-30 00:00:00,-32694000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:18.871100+00:00
1641398,225072.0,2025-09-30 00:00:00,-4601671.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:19.596069+00:00
1641489,98504000.0,2025-09-30 00:00:00,-16004000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:20.141425+00:00
1641631,9699000.0,2025-09-30 00:00:00,-8979000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:20.577696+00:00
1642380,18692000.0,2025-09-30 00:00:00,-16639000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:21.191216+00:00
1643918,,,,,,,2026-01-05T21:17:21.499199+00:00
1644903,1059559.0,2025-06-30 00:00:00,-1211626.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:22.012181+00:00
1644963,3709000.0,2025-09-30 00:00:00,-979000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:22.470098+00:00
1645469,127677360.0,2025-09-30 00:00:00,-8831219.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:22.908032+00:00
1645666,38935000.0,2025-09-30 00:00:00,-39815000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:23.349036+00:00
1648087,722233.0,2025-09-30 00:00:00,-4969701.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:23.959134+00:00
1648960,457626.0,2025-09-30 00:00:00,-3515434.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:24.380250+00:00
1649009,155014.0,2020-12-31 00:00:00,,,Cash,,2026-01-05T21:17:24.744448+00:00
1649989,8900814.0,2025-06-30 00:00:00,-39452240.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:25.241930+00:00
1650101,445726.0,2025-09-30 00:00:00,-967518.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:25.821645+00:00
1653909,23704000.0,2025-09-30 00:00:00,-51809000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:26.357662+00:00
1654595,1886677.0,2025-09-30 00:00:00,2271897.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:26.926329+00:00
1659323,11002000.0,2025-09-30 00:00:00,-15258000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:27.419388+00:00
1659494,60089000.0,2018-12-31 00:00:00,5832000.0,2024-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:27.936153+00:00
1659617,6703000.0,2025-09-30 00:00:00,-17369000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:28.761693+00:00
1660334,21097000.0,2025-09-30 00:00:00,-13036000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:29.411513+00:00
1661053,1544000.0,2025-09-30 00:00:00,-12125000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:30.045124+00:00
1661059,7324000.0,2025-09-30 00:00:00,-41975000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:30.552283+00:00
1661998,49039000.0,2025-09-30 00:00:00,-27363000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:31.008700+00:00
1662684,20588596.0,2025-09-30 00:00:00,-31039539.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:31.399109+00:00
1665300,103783000.0,2025-09-30 00:00:00,-9271000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:31.958587+00:00
1668010,6701820.0,2025-09-30 00:00:00,-11153543.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:32.362455+00:00
1668370,1152540.0,2023-12-31 00:00:00,-5086789.0,2023-12-31 00:00:00,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:32.824543+00:00
1668438,,,,,,,2026-01-05T21:17:33.163054+00:00
1671284,131618000.0,2025-06-30 00:00:00,-23875000.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:33.573216+00:00
1671502,1830906.0,2025-09-30 00:00:00,-8505969.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:33.962131+00:00
1671584,21061000.0,2025-09-30 00:00:00,-20356000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:34.359322+00:00
1673481,320636.0,2025-09-30 00:00:00,-6391548.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:34.834930+00:00
1673772,37930000.0,2025-09-30 00:00:00,-76143000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:35.285141+00:00
1674227,91436.0,2023-12-31 00:00:00,-1414534.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:35.825629+00:00
1674440,52693.0,2025-07-31 00:00:00,-1083809.0,2025-07-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:36.245645+00:00
1675033,960000.0,2025-06-30 00:00:00,-21408000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:36.857321+00:00
1677077,5620872.0,2025-07-31 00:00:00,-2362786.0,2025-07-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:37.326893+00:00
1680048,18984000.0,2025-09-30 00:00:00,-3546000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:37.791748+00:00
1680378,7278000.0,2025-09-30 00:00:00,-4086000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:38.617130+00:00
1681087,268435000.0,2025-09-30 00:00:00,-45617000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:39.290245+00:00
1681348,,,,,,,2026-01-05T21:17:39.990109+00:00
1681682,4819459.0,2023-06-30 00:00:00,-3570847.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:40.671845+00:00
1682149,1683000.0,2025-09-30 00:00:00,-23204000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:41.182871+00:00
1682639,8223180.0,2025-09-30 00:00:00,-10712616.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:41.870216+00:00
1683541,,,,,,,2026-01-05T21:17:42.868273+00:00
1683553,10669000.0,2025-09-30 00:00:00,-26871000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:43.374940+00:00
1683825,,,,,,,2026-01-05T21:17:43.807275+00:00
1684425,15699562.0,2024-12-31 00:00:00,-233987.0,2024-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:44.647949+00:00
1684693,10221000.0,2025-06-30 00:00:00,599000.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:45.085667+00:00
1687277,2459943.0,2025-06-30 00:00:00,-1597331.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:45.551218+00:00
1687451,4009387.0,2024-09-30 00:00:00,-1905912.0,2023-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:46.061451+00:00
1687542,586658.0,2025-06-30 00:00:00,-5039217.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:46.604232+00:00
1687932,45523000.0,2025-08-02 00:00:00,24698000.0,2025-08-02 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:47.123572+00:00
1689548,149527000.0,2025-09-30 00:00:00,-172743000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:47.633271+00:00
1690080,53309509.0,2025-09-30 00:00:00,-18418600.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:48.127726+00:00
1690585,55984000.0,2025-09-30 00:00:00,-82077000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:48.660850+00:00
1691221,6342000.0,2025-06-30 00:00:00,-2610000.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:49.030616+00:00
1691936,183362.0,2024-09-30 00:00:00,-5134951.0,2024-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:49.441380+00:00
1692415,11443943.0,2025-09-30 00:00:00,-22937629.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:49.858577+00:00
1692427,25295000.0,2025-09-30 00:00:00,9044000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:50.459820+00:00
1695295,10652000.0,2025-09-30 00:00:00,-10084000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:50.819343+00:00
1697818,19639000.0,2024-12-31 00:00:00,-21829000.0,2024-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:51.197513+00:00
1698530,4438000.0,2025-09-30 00:00:00,-7408000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:51.665434+00:00
1701261,41167501.0,2022-09-30 00:00:00,14569967.0,2025-03-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:52.105635+00:00
1701478,1401878.0,2025-09-30 00:00:00,-8331514.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:52.694796+00:00
1701756,11673247.0,2022-09-30 00:00:00,-7200000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:53.255577+00:00
1701963,2432219.0,2025-03-31 00:00:00,-1484267.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:53.862252+00:00
1703647,24155000.0,2025-09-30 00:00:00,-60859000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:54.273180+00:00
1704287,3082268.0,2025-09-30 00:00:00,-4598705.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:54.714463+00:00
1705402,532848.0,2025-06-30 00:00:00,-5577823.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:55.061998+00:00
1705843,23886000.0,2025-09-30 00:00:00,-37171000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:55.575432+00:00
1706946,128789000.0,2025-09-30 00:00:00,-187667000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:56.062014+00:00
1707303,12831485.0,2025-06-30 00:00:00,567088.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:56.414217+00:00
1707502,61364000.0,2025-09-30 00:00:00,-102734000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:56.876467+00:00
1707910,44045.0,2025-09-30 00:00:00,-4794712.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:57.246055+00:00
1707919,4438499.0,2025-09-30 00:00:00,-10781365.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:57.685542+00:00
1708176,9307494.0,2023-06-30 00:00:00,-6304920.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:58.431220+00:00
1708331,41713435.0,2021-09-30 00:00:00,-16712900.0,2024-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:59.038854+00:00
1708441,29062000.0,2025-06-30 00:00:00,-41269000.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:59.421791+00:00
1708599,8620000.0,2025-09-30 00:00:00,-11922000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:17:59.949443+00:00
1709626,,,,,,,2026-01-05T21:18:00.369654+00:00
1709819,28941000.0,2025-02-28 00:00:00,2748000.0,2025-02-28 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:00.770632+00:00
1711012,676980.0,2025-09-30 00:00:00,-392547.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:01.213805+00:00
1711786,7847911.0,2025-09-30 00:00:00,-7653533.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:01.699401+00:00
1712178,2515000.0,2021-12-31 00:00:00,-84701000.0,2021-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:02.124280+00:00
1712762,7669195.0,2025-09-30 00:00:00,-6769279.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:02.493465+00:00
1713210,133714.0,2025-09-30 00:00:00,-2205074.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:02.979326+00:00
1713539,2388000.0,2024-12-31 00:00:00,-3020000.0,2024-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:03.380103+00:00
1714562,7487812.0,2025-09-30 00:00:00,-17255117.0,2025-09-30 00:00:00,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:03.752130+00:00
1715497,92400000.0,2025-06-30 00:00:00,6300000.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:04.168101+00:00
1716166,3087000.0,2025-09-30 00:00:00,-11451000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:04.567281+00:00
1716338,3692000.0,2024-12-31 00:00:00,-2042000.0,2024-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:04.934479+00:00
1716621,1075000.0,2025-09-30 00:00:00,-6784000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:05.335986+00:00
1716947,1673218.0,2025-09-30 00:00:00,-6280459.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:05.789435+00:00
1718405,139094000.0,2025-09-30 00:00:00,-22157000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:06.218625+00:00
1718939,5372021.0,2025-09-30 00:00:00,-4010000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:06.621491+00:00
1719406,7184000.0,2025-09-30 00:00:00,-10399000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:07.192230+00:00
1720161,44761426.0,2025-06-30 00:00:00,-3976286.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:07.570143+00:00
1720446,91069000.0,2024-12-31 00:00:00,-24392000.0,2024-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:07.940758+00:00
1720580,29099000.0,2025-09-30 00:00:00,-74337000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:08.593999+00:00
1720893,36176000.0,2025-09-30 00:00:00,-43405000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:08.933291+00:00
1721484,9244000.0,2025-09-30 00:00:00,-13349000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:09.262626+00:00
1722387,,,,,,,2026-01-05T21:18:09.564036+00:00
1723980,18099019.0,2025-03-31 00:00:00,-2345333.0,2025-03-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:09.922871+00:00
1725033,134891210.0,2024-12-31 00:00:00,208703066.0,2024-12-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:10.311114+00:00
1725332,,,,,,,2026-01-05T21:18:10.630496+00:00
1725430,1660105.0,2025-09-30 00:00:00,-2846825.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:11.047025+00:00
1726711,163041.0,2025-09-30 00:00:00,-16442686.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:11.539138+00:00
1728328,9331077.0,2025-09-30 00:00:00,-1607616.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:12.026322+00:00
1729173,9530000.0,2025-06-30 00:00:00,-21775000.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:12.475759+00:00
1729214,,,,,,,2026-01-05T21:18:12.724197+00:00
1729427,9864087.0,2025-09-30 00:00:00,-10759337.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:13.193946+00:00
1729944,890610.0,2024-06-30 00:00:00,-2328451.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:13.603282+00:00
1730773,82770.0,2025-09-30 00:00:00,-372077.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:14.022961+00:00
1731348,264828000.0,2025-08-31 00:00:00,-1341000.0,2025-08-31 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:14.533370+00:00
1733257,16035000.0,2024-06-30 00:00:00,-9088000.0,2024-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:14.961238+00:00
1733294,21940000.0,2025-09-30 00:00:00,-97868000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:15.438649+00:00
1733868,,,,,,,2026-01-05T21:18:15.812801+00:00
1734005,340306.0,2023-06-30 00:00:00,-816544.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:16.171738+00:00
1734750,2000000.0,2025-09-30 00:00:00,-9008000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:16.665969+00:00
1735556,55639.0,2025-06-30 00:00:00,-2290607.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:16.981008+00:00
1736243,14459046.0,2021-09-30 00:00:00,-5603042.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:17.421746+00:00
1736730,75255000.0,2025-09-30 00:00:00,-35846000.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:17.921780+00:00
1737339,16671000.0,2025-06-30 00:00:00,795000.0,2025-06-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:18.770614+00:00
1737523,1844322.0,2022-03-31 00:00:00,-2799444.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:19.307732+00:00
1737927,,,,,,,2026-01-05T21:18:22.223824+00:00
1737995,10521706.0,2025-09-30 00:00:00,-11743528.0,2025-09-30 00:00:00,CashAndCashEquivalentsAtCarryingValue,NetCashProvidedByUsedInOperatingActivities,2026-01-05T21:18:22.602822+00:00
