asof_utc,ticker,borrow_annual,rebate_annual,fee_annual,available
2026-01-05T18:34:17.234223+00:00,BLBX,0.170264,-0.066932,0.103332,60000.0
2026-01-05T18:34:17.234223+00:00,BLNE,0.15841,-0.061005000000000004,0.097405,1000000.0
2026-01-05T18:34:17.234223+00:00,BLRX,0.570128,-0.266864,0.303264,100000.0
2026-01-05T18:34:17.234223+00:00,BMRA,0.03549,0.000455,0.035945,30000.0
2026-01-05T18:34:17.234223+00:00,BNBX,1.6989079999999999,-0.8312539999999999,0.867654,25000.0
2026-01-05T18:34:17.234223+00:00,BNC,0.195006,-0.079303,0.115703,700000.0
2026-01-05T18:34:17.234223+00:00,BNED,0.0,0.027915000000000002,0.008485,500000.0
2026-01-05T18:34:17.234223+00:00,BNGO,0.125544,-0.044572,0.080972,550000.0
2026-01-05T18:34:17.234223+00:00,BNKK,0.079512,-0.021556000000000002,0.057956,100000.0
2026-01-05T18:34:17.234223+00:00,BNR,0.028371999999999998,0.004014,0.032386,350000.0
2026-01-05T18:34:17.234223+00:00,BNRG,0.182786,-0.07319300000000001,0.10959300000000001,45000.0
2026-01-05T18:34:17.234223+00:00,BNTC,0.0,0.030306000000000003,0.0060940000000000005,300000.0
2026-01-05T18:34:17.234223+00:00,BNZI,0.53222,-0.24791,0.28431,550000.0
2026-01-05T18:34:17.234223+00:00,BODI,0.0,0.032299,0.0041010000000000005,95000.0
2026-01-05T18:34:17.234223+00:00,BOLT,0.0,0.026861000000000003,0.009538999999999999,70000.0
2026-01-05T18:34:17.234223+00:00,BON,0.30971400000000004,-0.136657,0.17305700000000002,300000.0
2026-01-05T18:34:17.234223+00:00,BORR,0.0,0.032077,0.0043230000000000005,4900000.0
2026-01-05T18:34:17.234223+00:00,BOXL,0.20213000000000003,-0.08286500000000001,0.11926500000000001,1000.0
2026-01-05T18:34:17.234223+00:00,BPTH,1.0893000000000002,-0.5264500000000001,0.56285,400000.0
2026-01-05T18:34:17.234223+00:00,BQ,2.373714,-1.168657,1.205057,40000.0
2026-01-05T18:34:17.234223+00:00,BSFC,0.101508,-0.032554,0.068954,4100000.0
2026-01-05T18:34:17.234223+00:00,BSLK,1.1874660000000001,-0.575533,0.6119330000000001,90000.0
2026-01-05T18:34:17.234223+00:00,BTAI,0.13175199999999998,-0.047675999999999996,0.084076,900000.0
2026-01-05T18:34:17.234223+00:00,BTCT,0.07737000000000001,-0.020485000000000003,0.056885000000000005,500000.0
2026-01-05T18:34:17.234223+00:00,BTCY,0.086892,-0.025246,0.061646,1600000.0
2026-01-05T18:34:17.234223+00:00,BTOG,0.063636,-0.013617999999999998,0.050018,4800000.0
2026-01-05T18:34:17.234223+00:00,BTTC,3.157428,-1.560514,1.596914,250000.0
2026-01-05T18:34:17.234223+00:00,BURU,0.042656,-0.003128,0.039528,5300000.0
2026-01-05T18:34:17.234223+00:00,BYFC,0.0,0.031404999999999995,0.004995,150000.0
2026-01-05T18:34:17.234223+00:00,BZFD,0.0,0.030869,0.005531,4400000.0
2026-01-05T18:34:17.234223+00:00,CALA,0.00864,0.013879999999999998,0.02252,100000.0
2026-01-05T18:34:17.234223+00:00,CALC,0.213804,-0.088702,0.125102,1500000.0
2026-01-05T18:34:17.234223+00:00,CAMP,0.7329300000000001,-0.34826500000000005,0.38466500000000003,200000.0
2026-01-05T18:34:17.234223+00:00,CARM,0.24968200000000002,-0.106641,0.143041,1000000.0
2026-01-05T18:34:17.234223+00:00,CASI,0.14821,-0.055904999999999996,0.092305,150000.0
2026-01-05T18:34:17.234223+00:00,CATX,0.0,0.03329,0.00311,450000.0
2026-01-05T18:34:17.234223+00:00,CBIO,0.15398,-0.058789999999999995,0.09519,300000.0
2026-01-05T18:34:17.234223+00:00,CBUS,0.01847,0.008964999999999999,0.027435,65000.0
2026-01-05T18:34:17.234223+00:00,CCM,1.044346,-0.503973,0.540373,8000.0
2026-01-05T18:34:17.234223+00:00,CD,0.19119799999999998,-0.077399,0.113799,30000.0
2026-01-05T18:34:17.234223+00:00,CDIO,0.095166,-0.029383,0.065783,8000.0
2026-01-05T18:34:17.234223+00:00,CDT,0.568602,-0.266101,0.302501,50000.0
2026-01-05T18:34:17.234223+00:00,CDTX,0.0,0.032729,0.003671,550000.0
2026-01-05T18:34:17.234223+00:00,CELU,0.10327599999999999,-0.033437999999999996,0.069838,200000.0
2026-01-05T18:34:17.234223+00:00,CELZ,0.009347999999999999,0.013526,0.022874,100000.0
2026-01-05T18:34:17.234223+00:00,CENN,0.0,0.0292,0.0072,550000.0
2026-01-05T18:34:17.234223+00:00,CERO,0.9025700000000001,-0.433085,0.46948500000000004,1500000.0
2026-01-05T18:34:17.234223+00:00,CETX,4.46399,-2.213795,2.2501949999999997,100000.0
2026-01-05T18:34:17.234223+00:00,CETY,2.4169140000000002,-1.190257,1.226657,250000.0
2026-01-05T18:34:17.234223+00:00,CGC,0.017298,0.009550999999999999,0.026848999999999998,2100000.0
2026-01-05T18:34:17.234223+00:00,CHAI,0.54017,-0.251885,0.28828499999999996,150000.0
2026-01-05T18:34:17.234223+00:00,CHNR,0.529794,-0.246697,0.283097,35000.0
2026-01-05T18:34:17.234223+00:00,CHPT,0.262342,-0.112971,0.149371,200000.0
2026-01-05T18:34:17.234223+00:00,CHR,0.168288,-0.065944,0.102344,400000.0
2026-01-05T18:34:17.234223+00:00,CHSN,0.332598,-0.148099,0.184499,30000.0
2026-01-05T18:34:17.234223+00:00,CING,0.081146,-0.022372999999999997,0.058773,200000.0
2026-01-05T18:34:17.234223+00:00,CISO,0.11386,-0.03873,0.07513,450000.0
2026-01-05T18:34:17.234223+00:00,CISS,1.702718,-0.833159,0.869559,1000000.0
2026-01-05T18:34:17.234223+00:00,CLDI,0.193936,-0.078768,0.11516799999999999,250000.0
2026-01-05T18:34:17.234223+00:00,CLIK,3.2872440000000003,-1.6254220000000001,1.661822,25000.0
2026-01-05T18:34:17.234223+00:00,CLNN,0.018897999999999998,0.008751,0.027649,100000.0
2026-01-05T18:34:17.234223+00:00,CLRB,0.252108,-0.10785399999999999,0.144254,200000.0
2026-01-05T18:34:17.234223+00:00,CLRO,2.277812,-1.120706,1.157106,70000.0
2026-01-05T18:34:17.234223+00:00,CLSK,0.0,0.032101000000000005,0.004299,1500000.0
2026-01-05T18:34:17.234223+00:00,CLVR,1.176042,-0.569821,0.606221,95000.0
2026-01-05T18:34:17.234223+00:00,CMCM,0.071466,-0.017533,0.053933,600000.0
2026-01-05T18:34:17.234223+00:00,CMCT,7.427806,-3.695703,3.7321030000000004,45000.0
2026-01-05T18:34:17.234223+00:00,CMMB,0.089822,-0.026711,0.063111,550000.0
2026-01-05T18:34:17.234223+00:00,CMND,1.0490300000000001,-0.5063150000000001,0.5427150000000001,85000.0
2026-01-05T18:34:17.234223+00:00,CNET,0.0,0.022309000000000002,0.014091,95000.0
2026-01-05T18:34:17.234223+00:00,CNEY,0.153622,-0.058611,0.095011,300000.0
2026-01-05T18:34:17.234223+00:00,CNF,0.105992,-0.034796,0.071196,150000.0
2026-01-05T18:34:17.234223+00:00,CNSP,0.110106,-0.036853,0.073253,9000.0
2026-01-05T18:34:17.234223+00:00,CNVS,0.0,0.031946,0.0044540000000000005,1900000.0
2026-01-05T18:34:17.234223+00:00,COCP,0.050064,-0.006832,0.043232,250000.0
2026-01-05T18:34:17.234223+00:00,COE,0.064316,-0.013958,0.050358,650000.0
2026-01-05T18:34:17.234223+00:00,COEP,0.07858799999999999,-0.021093999999999998,0.057493999999999996,200.0
2026-01-05T18:34:17.234223+00:00,COGT,0.0,0.031884,0.004516,2900000.0
2026-01-05T18:34:17.234223+00:00,COMS,0.220994,-0.09229699999999999,0.128697,30000.0
2026-01-05T18:34:17.234223+00:00,COSM,0.0,0.033515,0.002885,400000.0
2026-01-05T18:34:17.234223+00:00,CPHI,0.16078800000000001,-0.062194,0.09859400000000001,20000.0
2026-01-05T18:34:17.234223+00:00,CPOP,0.14393,-0.053765,0.09016500000000001,150000.0
2026-01-05T18:34:17.234223+00:00,CRBP,0.0,0.03033,0.00607,1000000.0
2026-01-05T18:34:17.234223+00:00,CREG,0.561634,-0.262617,0.29901700000000003,100000.0
2026-01-05T18:34:17.234223+00:00,CREX,0.0,0.03202,0.00438,350000.0
2026-01-05T18:34:17.234223+00:00,CRIS,0.0,0.025125,0.011275,1100000.0
2026-01-05T18:34:17.234223+00:00,CRKN,0.029506000000000004,0.003447,0.032953,100000.0
2026-01-05T18:34:17.234223+00:00,CRVO,0.16393999999999997,-0.06377,0.10017,250000.0
2026-01-05T18:34:17.234223+00:00,CSPI,0.0,0.030840999999999997,0.005559,100000.0
2026-01-05T18:34:17.234223+00:00,CTEV,0.0,0.029358,0.0070420000000000005,150000.0
2026-01-05T18:34:17.234223+00:00,CTHR,0.029516,0.003442,0.032958,100000.0
2026-01-05T18:34:17.234223+00:00,CTNT,0.027195999999999998,0.004602,0.031798,150000.0
2026-01-05T18:34:17.234223+00:00,CTRM,0.0,0.018909,0.017491,500000.0
2026-01-05T18:34:17.234223+00:00,CTXR,0.456538,-0.210069,0.246469,150000.0
2026-01-05T18:34:17.234223+00:00,CUEN,0.9694400000000001,-0.46652,0.50292,70000.0
2026-01-05T18:34:17.234223+00:00,CVKD,0.083564,-0.023582000000000002,0.059982,20000.0
2026-01-05T18:34:17.234223+00:00,CVLG,0.0,0.027351,0.009049,300000.0
2026-01-05T18:34:17.234223+00:00,CVM,0.071494,-0.017547,0.053947,100000.0
2026-01-05T18:34:17.234223+00:00,CWD,0.8375839999999999,-0.40059199999999995,0.436992,400000.0
2026-01-05T18:34:17.234223+00:00,CYCN,0.40470399999999995,-0.18415199999999998,0.220552,65000.0
2026-01-05T18:34:17.234223+00:00,CYCU,3.2725999999999997,-1.6181,1.6544999999999999,3000.0
2026-01-05T18:34:17.234223+00:00,CYN,0.191824,-0.077712,0.11411199999999999,250000.0
2026-01-05T18:34:17.234223+00:00,CYPH,0.22916599999999998,-0.096383,0.13278299999999998,2700000.0
2026-01-05T18:34:17.234223+00:00,DARE,0.021554,0.007423,0.028977,400000.0
2026-01-05T18:34:17.234223+00:00,DAVE,0.0,0.030802999999999997,0.0055969999999999995,250000.0
2026-01-05T18:34:17.234223+00:00,DBGI,0.627,-0.2953,0.3317,80000.0
2026-01-05T18:34:17.234223+00:00,DBVT,0.036678,-0.000139,0.036539,9000.0
2026-01-05T18:34:17.234223+00:00,DCTH,0.0,0.031718,0.004682,2400000.0
2026-01-05T18:34:17.234223+00:00,DDC,0.96726,-0.46543,0.50183,150000.0
2026-01-05T18:34:17.234223+00:00,DEVS,1.060628,-0.512114,0.548514,35000.0
2026-01-05T18:34:17.234223+00:00,DFDV,0.16265200000000002,-0.063126,0.099526,900000.0
2026-01-05T18:34:17.234223+00:00,DFLI,0.12117,-0.042385,0.078785,450000.0
2026-01-05T18:34:17.234223+00:00,DGLY,0.360576,-0.162088,0.198488,80000.0
2026-01-05T18:34:17.234223+00:00,DHAI,0.346198,-0.154899,0.191299,40000.0
2026-01-05T18:34:17.234223+00:00,DLPN,0.0,0.021258,0.015142,55000.0
2026-01-05T18:34:17.234223+00:00,DNA,0.0,0.030699,0.005701,150000.0
2026-01-05T18:34:17.234223+00:00,DNTH,0.0,0.032407,0.003993,700000.0
2026-01-05T18:34:17.234223+00:00,DOGZ,1.003736,-0.483668,0.520068,10000.0
2026-01-05T18:34:17.234223+00:00,DOMH,0.157404,-0.060502,0.096902,2000.0
2026-01-05T18:34:17.234223+00:00,DOYU,0.0,0.018751,0.017648999999999998,650000.0
2026-01-05T18:34:17.234223+00:00,DPRO,0.204732,-0.084166,0.12056599999999999,400000.0
2026-01-05T18:34:17.234223+00:00,DRIO,0.155184,-0.05939199999999999,0.095792,100000.0
2026-01-05T18:34:17.234223+00:00,DRMA,9.398384,-4.680992,4.717392,6000.0
2026-01-05T18:34:17.234223+00:00,DRUG,0.072674,-0.018137,0.054537,20000.0
2026-01-05T18:34:17.234223+00:00,DSS,0.003986,0.016207,0.020193,100000.0
2026-01-05T18:34:17.234223+00:00,DTIL,0.0,0.030225,0.006175000000000001,200000.0
2026-01-05T18:34:17.234223+00:00,DTSS,0.035188,0.000606,0.035794,150000.0
2026-01-05T18:34:17.234223+00:00,DUO,0.832892,-0.398246,0.434646,800000.0
2026-01-05T18:34:17.234223+00:00,DVLT,0.1481,-0.05585,0.09225,850000.0
2026-01-05T18:34:17.234223+00:00,DWTX,0.18347999999999998,-0.07354,0.10994,150000.0
2026-01-05T18:34:17.234223+00:00,DXF,0.36331,-0.16345500000000002,0.19985499999999998,10000.0
2026-01-05T18:34:17.234223+00:00,DYNT,0.028992000000000004,0.0037040000000000003,0.032696,600000.0
2026-01-05T18:34:17.234223+00:00,EAF,0.0,0.022581000000000004,0.013819,200000.0
2026-01-05T18:34:17.234223+00:00,EBET,0.48138400000000003,-0.222492,0.258892,350000.0
2026-01-05T18:34:17.234223+00:00,EBON,0.029498,0.003451,0.032949,250000.0
2026-01-05T18:34:17.234223+00:00,ECDA,4.334784,-2.1491919999999998,2.185592,100000.0
2026-01-05T18:34:17.234223+00:00,ECOR,0.0,0.02619,0.010209999999999999,1400000.0
2026-01-05T18:34:17.234223+00:00,EDBL,0.21484999999999999,-0.089225,0.125625,150000.0
2026-01-05T18:34:17.234223+00:00,EDSA,1.1871939999999999,-0.575397,0.6117969999999999,200000.0
2026-01-05T18:34:17.234223+00:00,EFOI,0.0,0.025226000000000002,0.011174,60000.0
2026-01-05T18:34:17.234223+00:00,EFTR,0.0,0.019927,0.016473,100000.0
2026-01-05T18:34:17.234223+00:00,EJH,0.476704,-0.22015200000000001,0.256552,20000.0
2026-01-05T18:34:17.234223+00:00,EKSO,1.537848,-0.7507240000000001,0.787124,100000.0
2026-01-05T18:34:17.234223+00:00,ELAB,3.9556880000000003,-1.9596440000000002,1.996044,90000.0
2026-01-05T18:34:17.234223+00:00,ELBM,0.384074,-0.17383700000000002,0.210237,2400000.0
2026-01-05T18:34:17.234223+00:00,ELDN,0.0,0.032102,0.004298,1800000.0
2026-01-05T18:34:17.234223+00:00,ELOX,1.659238,-0.8114190000000001,0.8478189999999999,40000.0
2026-01-05T18:34:17.234223+00:00,ELPW,1.115162,-0.539381,0.575781,20000.0
2026-01-05T18:34:17.234223+00:00,ELTX,0.024752,0.005824,0.030576,35000.0
2026-01-05T18:34:17.234223+00:00,ELWS,0.41342199999999996,-0.18851099999999998,0.224911,25000.0
2026-01-05T18:34:17.234223+00:00,ELYS,0.12888,-0.046239999999999996,0.08263999999999999,150000.0
2026-01-05T18:34:17.234223+00:00,EMPD,0.087346,-0.025473,0.061873,1000000.0
2026-01-05T18:34:17.234223+00:00,ENSC,0.229638,-0.096619,0.133019,100000.0
2026-01-05T18:34:17.234223+00:00,ENSV,0.013404000000000001,0.011498,0.024902,550000.0
2026-01-05T18:34:17.234223+00:00,ENVB,1.28634,-0.62497,0.66137,35000.0
2026-01-05T18:34:17.234223+00:00,ERNA,4.401914,-2.182757,2.219157,10000.0
2026-01-05T18:34:17.234223+00:00,ESEA,0.0,0.032046,0.004354,55000.0
2026-01-05T18:34:17.234223+00:00,ETHZ,0.10015600000000001,-0.031878000000000004,0.068278,1000000.0
2026-01-05T18:34:17.234223+00:00,EVAX,0.40076999999999996,-0.18218499999999999,0.218585,350000.0
2026-01-05T18:34:17.234223+00:00,EVFM,0.0,0.0339,0.0025,1500000.0
2026-01-05T18:34:17.234223+00:00,EVGN,0.361584,-0.162592,0.198992,35000.0
2026-01-05T18:34:17.234223+00:00,EVLO,1.2136799999999999,-0.5886399999999999,0.6250399999999999,55000.0
2026-01-05T18:34:17.234223+00:00,EVTL,0.0,0.025897,0.010503,1100000.0
2026-01-05T18:34:17.234223+00:00,EVTV,2.076362,-1.019981,1.056381,200000.0
2026-01-05T18:34:17.234223+00:00,EYPT,0.0,0.03243,0.0039700000000000004,900000.0
2026-01-05T18:34:17.234223+00:00,EZGO,0.359258,-0.16142900000000002,0.197829,5000.0
2026-01-05T18:34:17.234223+00:00,FAMI,0.082842,-0.023221,0.05962100000000001,95000.0
2026-01-05T18:34:17.234223+00:00,FBIO,0.446642,-0.205121,0.241521,10000.0
2026-01-05T18:34:17.234223+00:00,FBRX,0.0,0.01823,0.01817,60000.0
